sourceTaxonId	sourceTaxonName	sourceTaxonPartaffected	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	StudySourceCitation	referenceCitation
EOL:38335	Polygonum	seeds	RO:0002471	eaten by	EOL:951817	Coleophora shaleriella							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1923. Lepidoptera of New York and neighboring states. Primitive forms, Microlepidoptera, Pyralids, Bombyces. Cornell Univ. Agr. Exp. Sta. Mem. 68:1-729.
EOL:38335	Polygonum		RO:0002471	eaten by		Dipterygia scabriuscula							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1954. Lepidoptera of New York and neighboring states. Part III. Noctuidae. Cornell Univ. Agric. Exp. Sta. Mem. 329:1-433.
EOL:38335	Polygonum		RO:0002471	eaten by	EOL:538083	Lithacodia carneola							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1954. Lepidoptera of New York and neighboring states. Part III. Noctuidae. Cornell Univ. Agric. Exp. Sta. Mem. 329:1-433.
EOL:38335	Polygonum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1173065	Disonycha pensylvanica	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:38335	Polygonum		RO:0002471	eaten by	EOL:52219	Rhinoncus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Haag, K. H., D. H. Habeck and G. R. Buckingham. 1986. Native insect enemies of aquatic macrophytes other than moths and beetles. Aquatics 8:16- 22.
EOL:38335	Polygonum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Sylepta penumbralis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:38335	Polygonum		RO:0002471	eaten by	EOL:693013	Rhinoncus pyrrhopus							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Hoebeke, E. R., and D. R. Whitehead. 1980. New records of Rhinoncus bruchoides (Herbst) for the Western Hemisphere and a revised key to the North American species of the genus Rhinoncus (Coleoptera: Curculionidae: Ceutorhynchinae). Proc. Entomol. Soc. Wash. 82:556-561.
EOL:38335	Polygonum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Apantesis arge	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Tietz, H. G. 1972. An index to the described life histories, early stages, and hosts of the Macrolepidoptera of the Continental United States and Canada. Allyn Mus. Ent., Sarasota. 2 vol.
EOL:38335	Polygonum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Dipterygia scabriuscula	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Tietz, H. G. 1972. An index to the described life histories, early stages, and hosts of the Macrolepidoptera of the Continental United States and Canada. Allyn Mus. Ent., Sarasota. 2 vol.
EOL:38335	Polygonum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:538083	Lithacodia carneola	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Tietz, H. G. 1972. An index to the described life histories, early stages, and hosts of the Macrolepidoptera of the Continental United States and Canada. Allyn Mus. Ent., Sarasota. 2 vol.
EOL:586685	Polygonum densiflorum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1173065	Disonycha pensylvanica	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1977. Insects associated with Polygonum (Polygonaceae) in North Central Florida. II. Insects other than Lepidoptera. Fla. Entomol. 60:167-170.
EOL:586685	Polygonum glabrum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:358933	Chionodes discoocellella	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:586685	Polygonum glabrum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by		Sylepta penumbralis	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:586685	Polygonum glabrum	stems	RO:0002471	eaten by	EOL:3351033	Rhinoncus longulus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1977. Insects associated with Polygonum (Polygonaceae) in North Central Florida. II. Insects other than Lepidoptera. Fla. Entomol. 60:167-170.
EOL:586685	Polygonum glabrum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:3351033	Rhinoncus longulus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1977. Insects associated with Polygonum (Polygonaceae) in North Central Florida. II. Insects other than Lepidoptera. Fla. Entomol. 60:167-170.
EOL:585385	Polygonum punctatum	http://purl.obolibrary.org/obo/PO_0009046	RO:0002471	eaten by	EOL:296422	Anacamptodes defectaria	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:585385	Polygonum punctatum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:296422	Anacamptodes defectaria	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:585385	Polygonum punctatum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:358933	Chionodes discoocellella	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1976. Insects associated with Polygonum (Polygonaceae) in North Central Florida. I. Introduction and Lepidoptera. Fla. Entomol. 59:231-239.
EOL:585385	Polygonum punctatum	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:40577700	Ametastegia articulata	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1977. Insects associated with Polygonum (Polygonaceae) in North Central Florida. II. Insects other than Lepidoptera. Fla. Entomol. 60:167-170.
EOL:585385	Polygonum punctatum	stems	RO:0002471	eaten by	EOL:3351033	Rhinoncus longulus	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Heppner, J. B. and D. H. Habeck. 1977. Insects associated with Polygonum (Polygonaceae) in North Central Florida. II. Insects other than Lepidoptera. Fla. Entomol. 60:167-170.
EOL:39565	Populus	http://purl.obolibrary.org/obo/PO_0009046	RO:0002471	eaten by	EOL:296422	Anacamptodes defectaria	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Kimball, C. P. 1965. The Lepidoptera of Florida. An annotated checklist. Fla. Dept. Agr. & Consumer Services, Div. Plant Industry, Arthropods of Florida and Neighboring Land Areas.
EOL:39565	Populus	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:296422	Anacamptodes defectaria	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Kimball, C. P. 1965. The Lepidoptera of Florida. An annotated checklist. Fla. Dept. Agr. & Consumer Services, Div. Plant Industry, Arthropods of Florida and Neighboring Land Areas.
EOL:584254	Populus balsamifera ssp. balsamifera	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1236507	Altica prasina populi							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	LeSage, L. 1995. Revision of the costate species of Altica Müller of North America North of Mexico (Coleoptera: Chrysomelidae). Can. Entomol. 127:295-411.
EOL:1276830	Populus balsamifera ssp. trichocarpa	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1236507	Altica prasina populi							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	LeSage, L. 1995. Revision of the costate species of Altica Müller of North America North of Mexico (Coleoptera: Chrysomelidae). Can. Entomol. 127:295-411.
EOL:1276830	Populus balsamifera ssp. trichocarpa	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1238246	Altica prasina prasina							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	LeSage, L. 1995. Revision of the costate species of Altica Müller of North America North of Mexico (Coleoptera: Chrysomelidae). Can. Entomol. 127:295-411.
EOL:584296	Populus deltoides	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1236507	Altica prasina populi							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	LeSage, L. 1995. Revision of the costate species of Altica Müller of North America North of Mexico (Coleoptera: Chrysomelidae). Can. Entomol. 127:295-411.
EOL:584296	Populus deltoides	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:1238246	Altica prasina prasina							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	LeSage, L. 1995. Revision of the costate species of Altica Müller of North America North of Mexico (Coleoptera: Chrysomelidae). Can. Entomol. 127:295-411.
EOL:38064	Rumex	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:358933	Chionodes discoocellella							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1923. Lepidoptera of New York and neighboring states. Primitive forms, Microlepidoptera, Pyralids, Bombyces. Cornell Univ. Agr. Exp. Sta. Mem. 68:1-729.
EOL:38064	Rumex		RO:0002471	eaten by		Dipterygia scabriuscula							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1954. Lepidoptera of New York and neighboring states. Part III. Noctuidae. Cornell Univ. Agric. Exp. Sta. Mem. 329:1-433.
EOL:38064	Rumex		RO:0002471	eaten by	EOL:538083	Lithacodia carneola							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Forbes, W. T. M. 1954. Lepidoptera of New York and neighboring states. Part III. Noctuidae. Cornell Univ. Agric. Exp. Sta. Mem. 329:1-433.
EOL:1082206	Sagittaria latifolia	http://purl.obolibrary.org/obo/PO_0025034	RO:0002471	eaten by	EOL:678743	Anchodemus angustus	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McGaha, Y. J. 1952. The limnological relations of insects to certain aquatic flowering plants. Trans. Am. Microsc. Soc. 71:355-381.
EOL:1082206	Sagittaria latifolia	petioles 	RO:0002471	eaten by	EOL:678743	Anchodemus angustus	GEONAMES:5001836	Michigan, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	McGaha, Y. J. 1952. The limnological relations of insects to certain aquatic flowering plants. Trans. Am. Microsc. Soc. 71:355-381.
EOL:1082206	Sagittaria latifolia		RO:0002471	eaten by	EOL:2665648	Listronotus delumbis							Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	O’Brien, C. W. 1997. A catalog of the Coleoptera of America north of Mexico. Family: Curculionidae. Subfamilies: Acicnemidinae, Cossonincae, Rhytirrhininae, Molytinae, Petalochilinae, Trypetidinae, Dryophthorinae, Tachygoninae, Thecesterninae. United States Department of Agriculture, Agriculture Handbook No. 529, 48 pp.
EOL:32667	Salix	http://purl.obolibrary.org/obo/PO_0009046	RO:0002471	eaten by	EOL:296422	Anacamptodes defectaria	GEONAMES:4155751	Florida, USA					Harms, N. E., & Grodowitz, M. J. (2009). Insect herbivores of aquatic and wetland plants in the United States: a checklist from literature. Journal of Aquatic Plant Management (JAPM), 47, 73.	Kimball, C. P. 1965. The Lepidoptera of Florida. An annotated checklist. Fla. Dept. Agr. & Consumer Services, Div. Plant Industry, Arthropods of Florida and Neighboring Land Areas.
